recipe_name,extraction_day,extraction_time,cuisine_types,diets_types,macronutrients
Lemon Cloud with Strawberry-Mint Compote,2022-10-16,20:35:59,['mediterranean'],['dash'],"{'protein': 22.05, 'carbs': 236.94, 'fat': 17.82}"
School for tapas: alioli potatoes,2022-10-16,20:35:59,['american'],['dash'],"{'protein': 23.26, 'carbs': 152.69, 'fat': 221.96}"
Vegetables Stacks with Mozzarella and Basil,2022-10-16,20:35:59,['italian'],['dash'],"{'protein': 65.37, 'carbs': 50.09, 'fat': 97.05}"
Scrambled Egg Burritos,2022-10-16,20:35:59,['mexican'],['dash'],"{'protein': 36.61, 'carbs': 55.52, 'fat': 43.66}"
Swiss and Mushroom BBQ Burger,2022-10-16,20:35:59,['french'],['dash'],"{'protein': 283.11, 'carbs': 228.84, 'fat': 312.78}"
Smoked Cauliflower Soup,2022-10-16,20:35:59,['american'],['dash'],"{'protein': 49.78, 'carbs': 134.47, 'fat': 17.29}"
Houlihan's Smashed Potatoes,2022-10-16,20:35:59,['american'],['dash'],"{'protein': 36.6, 'carbs': 278.59, 'fat': 9.95}"
Olive Crema,2022-10-16,20:35:59,['mediterranean'],['dash'],"{'protein': 2.07, 'carbs': 13.67, 'fat': 14.29}"
Soba Noodle Salad With Smoked Duck,2022-10-16,20:35:59,['asian'],['dash'],"{'protein': 82.95, 'carbs': 262.7, 'fat': 195.8}"
Garlic Lentil Soup,2022-10-16,20:35:59,['french'],['dash'],"{'protein': 58.19, 'carbs': 179.51, 'fat': 31.15}"
Roasted Herb and Garlic Smashed Potato Casserole,2022-10-16,20:35:59,['french'],['dash'],"{'protein': 64.44, 'carbs': 175.02, 'fat': 53.03}"
Curry Chicken Salad Lettuce Wraps,2022-10-16,20:35:59,['indian'],['dash'],"{'protein': 56.33, 'carbs': 42.53, 'fat': 14.11}"
Freezer Meal Moroccan-Spiced Chickpeas,2022-10-16,20:35:59,['middle eastern'],['dash'],"{'protein': 64.69, 'carbs': 218.26, 'fat': 39.61}"
Spiced Carrot Salad,2022-10-16,20:36:05,['south american'],['dash'],"{'protein': 5.53, 'carbs': 53.72, 'fat': 10.53}"
Celery Daisy,2022-10-16,20:36:05,['world'],['dash'],"{'protein': 0.16, 'carbs': 7.17, 'fat': 0.05}"
Blackberry Whole Wheat Coffee Cake Recipe,2022-10-16,20:36:05,['american'],['dash'],"{'protein': 53.24, 'carbs': 569.34, 'fat': 85.25}"
Charleston Cheese Dip,2022-10-16,20:36:05,['american'],['dash'],"{'protein': 94.62, 'carbs': 48.36, 'fat': 339.5}"
Pimento Cheese Potato Skins,2022-10-16,20:36:05,['american'],['dash'],"{'protein': 83.54, 'carbs': 163.84, 'fat': 206.78}"
Mrs Cobb's Meatloaf,2022-10-16,20:36:05,['american'],['dash'],"{'protein': 142.09, 'carbs': 183.21, 'fat': 152.63}"
Key Lime Pie Ice Cream,2022-10-16,20:36:05,['american'],['dash'],"{'protein': 47.57, 'carbs': 258.96, 'fat': 80.3}"
Swamp Dip,2022-10-16,20:36:05,['american'],['dash'],"{'protein': 25.46, 'carbs': 73.28, 'fat': 228.86}"
Horiatiki Salata (Greek Salad) recipes,2022-10-16,20:36:05,['mediterranean'],['dash'],"{'protein': 4.61, 'carbs': 13.6, 'fat': 12.27}"
Zucchini Quiche,2022-10-16,20:36:05,['french'],['dash'],"{'protein': 96.2, 'carbs': 65.37, 'fat': 87.78}"
Breakfast Burrito,2022-10-16,20:36:05,['mexican'],['dash'],"{'protein': 78.51, 'carbs': 156.56, 'fat': 111.0}"
Eggless Tofu Salad,2022-10-16,20:36:05,['asian'],['dash'],"{'protein': 54.39, 'carbs': 29.82, 'fat': 38.61}"
Yellow Zucchini Tarte Fine on a Yogurt-Based Crust,2022-10-16,20:36:05,['french'],['dash'],"{'protein': 43.88, 'carbs': 170.91, 'fat': 88.28}"
Time for a Drink: Reveillon Cocktail Recipe,2022-10-16,20:36:05,['world'],['dash'],"{'protein': 0.87, 'carbs': 10.42, 'fat': 1.23}"
BBQ Lentils recipes,2022-10-16,20:36:05,['american'],['dash'],"{'protein': 26.77, 'carbs': 127.78, 'fat': 10.4}"
Lime-y Veggie Stir-Fry with Crispy Tofu,2022-10-16,20:36:05,['asian'],['dash'],"{'protein': 28.12, 'carbs': 52.02, 'fat': 41.37}"
Shrimp-Pineapple Skewers,2022-10-16,20:36:05,['mediterranean'],['dash'],"{'protein': 195.73, 'carbs': 176.92, 'fat': 190.56}"
Potato-and-Rutabaga Gratin,2022-10-16,20:36:05,['french'],['dash'],"{'protein': 65.19, 'carbs': 243.04, 'fat': 215.84}"
Zucchini Custard Bake,2022-10-16,20:36:12,['mediterranean'],['dash'],"{'protein': 52.26, 'carbs': 61.57, 'fat': 81.18}"
Mocha Silk Pie,2022-10-16,20:36:12,['american'],['dash'],"{'protein': 44.38, 'carbs': 534.86, 'fat': 317.66}"
Chinese Shrimp & Egg Flower Soup (蛋花湯),2022-10-16,20:36:12,['chinese'],['dash'],"{'protein': 75.51, 'carbs': 116.87, 'fat': 43.08}"
Gluten-Free Roasted Vegetable Lasagna Recipe,2022-10-16,20:36:12,['italian'],['dash'],"{'protein': 403.63, 'carbs': 2772.11, 'fat': 274.51}"
Sake Ginger Glazed Salmon,2022-10-16,20:36:12,['nordic'],['dash'],"{'protein': 148.83, 'carbs': 74.87, 'fat': 106.95}"
Baked Bolognese,2022-10-16,20:36:12,['italian'],['dash'],"{'protein': 220.24, 'carbs': 464.83, 'fat': 266.83}"
Sweet Potato Fries With Avocado “Mayo” recipes,2022-10-16,20:36:12,['south american'],['dash'],"{'protein': 17.74, 'carbs': 176.05, 'fat': 92.39}"
Bordertown Beef and Bean Torta recipes,2022-10-16,20:36:12,['south american'],['dash'],"{'protein': 159.3, 'carbs': 215.68, 'fat': 180.55}"
Creamy Bacon Cheese Grits recipes,2022-10-16,20:36:12,['american'],['dash'],"{'protein': 131.97, 'carbs': 294.29, 'fat': 346.82}"
Essentials: Stuffed Eggs Recipe,2022-10-16,20:36:12,['italian'],['dash'],"{'protein': 34.91, 'carbs': 3.89, 'fat': 277.69}"
Dreamy Creamy Macaroni and Cheese,2022-10-16,20:36:12,['american'],['dash'],"{'protein': 79.5, 'carbs': 156.97, 'fat': 78.18}"
Soy Roast Duck With Hoisin Gravy,2022-10-16,20:36:12,['chinese'],['dash'],"{'protein': 135.32, 'carbs': 89.31, 'fat': 34.6}"
Braised Stuffed Tofu,2022-10-16,20:36:12,['asian'],['dash'],"{'protein': 68.66, 'carbs': 40.42, 'fat': 63.62}"
Two -Acid Mediterranean Pasta Salad,2022-10-16,20:36:12,['mediterranean'],['dash'],"{'protein': 89.74, 'carbs': 405.64, 'fat': 260.21}"
Blackberry Peach Bread Pudding With Toasted Pecans,2022-10-16,20:36:12,['british'],['dash'],"{'protein': 115.26, 'carbs': 679.82, 'fat': 192.89}"
Myron's Crab Cocktail,2022-10-16,20:36:12,['american'],['dash'],"{'protein': 186.67, 'carbs': 91.39, 'fat': 128.73}"
Butter Turnip-It-Up Creamy Comfort Soup,2022-10-16,20:36:12,['french'],['dash'],"{'protein': 7.96, 'carbs': 46.36, 'fat': 147.53}"
Sumac-Spiced Eggplant Schnitzel recipes,2022-10-16,20:36:12,['central europe'],['dash'],"{'protein': 58.84, 'carbs': 252.2, 'fat': 42.25}"
Dawn's Scampi,2022-10-16,20:36:19,['italian'],['dash'],"{'protein': 182.36, 'carbs': 188.74, 'fat': 217.6}"
Drinking in Season: Spiced and Spiked Blood Orange Cocktail Recipe,2022-10-16,20:36:19,['american'],['dash'],"{'protein': 0.99, 'carbs': 223.21, 'fat': 1.0}"
Spinach And Feta Turnovers,2022-10-16,20:36:19,['mediterranean'],['dash'],"{'protein': 59.01, 'carbs': 224.63, 'fat': 156.0}"
Minced beef pie,2022-10-16,20:36:19,['american'],['dash'],"{'protein': 129.95, 'carbs': 203.97, 'fat': 285.17}"
Kale-Ing Your Way Through Meatless Monday recipes,2022-10-16,20:36:19,['mediterranean'],['dash'],"{'protein': 125.51, 'carbs': 532.14, 'fat': 128.21}"
Broccoli Crescent Appetizers,2022-10-16,20:36:19,['mediterranean'],['dash'],"{'protein': 51.31, 'carbs': 137.46, 'fat': 36.24}"
Chocolate Lava Cakes with Pistachio Cream,2022-10-16,20:36:19,['american'],['dash'],"{'protein': 70.17, 'carbs': 462.65, 'fat': 101.81}"
Tomato Basil Sandwich with Feta Aioli,2022-10-16,20:36:19,['mediterranean'],['dash'],"{'protein': 8.84, 'carbs': 31.82, 'fat': 9.76}"
Easy Kalamata Hummus Recipe,2022-10-16,20:36:19,['mediterranean'],['dash'],"{'protein': 46.6, 'carbs': 125.28, 'fat': 95.83}"
Chickadee - Spinach and Chick Peas,2022-10-16,20:36:19,['south american'],['dash'],"{'protein': 48.14, 'carbs': 144.05, 'fat': 30.19}"
S'mores Martini,2022-10-16,20:36:19,['american'],['dash'],"{'protein': 25.55, 'carbs': 204.33, 'fat': 42.22}"
Blueberry Almond Rum Cake,2022-10-16,20:36:19,['american'],['dash'],"{'protein': 69.75, 'carbs': 630.1, 'fat': 365.2}"
Plum and Berry Crumble,2022-10-16,20:36:19,['american'],['dash'],"{'protein': 23.5, 'carbs': 295.77, 'fat': 107.02}"
Blue Cheese & Berry Tossed Salad,2022-10-16,20:36:19,['american'],['dash'],"{'protein': 38.01, 'carbs': 45.54, 'fat': 212.73}"
Herb Meatballs with Maple Sweet and Sour,2022-10-16,20:36:25,['american'],['dash'],"{'protein': 136.57, 'carbs': 118.71, 'fat': 164.0}"
Stuffed 'n Squashed Mushroom Foil Pack,2022-10-16,20:36:25,['mediterranean'],['dash'],"{'protein': 24.47, 'carbs': 20.31, 'fat': 18.3}"
Southern Barbecue Bowl,2022-10-16,20:36:25,['american'],['dash'],"{'protein': 29.03, 'carbs': 99.62, 'fat': 28.99}"
Ham-Broccoli Strata,2022-10-16,20:36:25,['american'],['dash'],"{'protein': 140.21, 'carbs': 137.64, 'fat': 106.47}"
Sunday Brunch: Deviled Kidneys on Toast Recipe,2022-10-16,20:36:25,['french'],['dash'],"{'protein': 320.79, 'carbs': 164.51, 'fat': 82.22}"
My Family’s Noodle Kugel recipes,2022-10-16,20:36:25,['asian'],['dash'],"{'protein': 210.34, 'carbs': 891.81, 'fat': 115.2}"
Cream of Cauliflower or Broccoli Soup,2022-10-16,20:36:25,['american'],['dash'],"{'protein': 44.84, 'carbs': 60.7, 'fat': 97.28}"
Middle Eastern Eggplant Salad,2022-10-16,20:36:25,['middle eastern'],['dash'],"{'protein': 10.59, 'carbs': 58.25, 'fat': 56.07}"
Spanish Baked Chicken recipes,2022-10-16,20:36:25,['mediterranean'],['dash'],"{'protein': 228.28, 'carbs': 87.12, 'fat': 285.21}"
"Pistachio, Golden Raisin, Cardamom-Scented Pilaf",2022-10-16,20:36:25,['mediterranean'],['dash'],"{'protein': 32.36, 'carbs': 208.39, 'fat': 25.57}"
Lavender-Chamomile Tequila,2022-10-16,20:36:25,['american'],['dash'],"{'protein': 0.71, 'carbs': 143.0, 'fat': 0.38}"
Dreamy Apple Pie,2022-10-16,20:36:25,['american'],['dash'],"{'protein': 26.85, 'carbs': 422.09, 'fat': 246.43}"
Beef and Mushroom Cobbler,2022-10-16,20:36:25,['french'],['dash'],"{'protein': 88.64, 'carbs': 129.87, 'fat': 94.59}"
Borscht,2022-10-16,20:36:25,['french'],['dash'],"{'protein': 22.55, 'carbs': 60.76, 'fat': 24.55}"
Little Neck Clams with Sungold Tomatoes,2022-10-16,20:36:25,['south american'],['dash'],"{'protein': 79.37, 'carbs': 169.99, 'fat': 58.91}"
Lasagna Grilled Cheese,2022-10-16,20:36:25,['italian'],['dash'],"{'protein': 58.51, 'carbs': 80.45, 'fat': 76.09}"
Quinoa-Stuffed Acorn Squash recipes,2022-10-16,20:36:25,['mexican'],['dash'],"{'protein': 55.63, 'carbs': 243.6, 'fat': 49.09}"
Apple Camembert Salad,2022-10-16,20:36:25,['mediterranean'],['dash'],"{'protein': 15.0, 'carbs': 43.27, 'fat': 59.51}"
Samuel Adams Boston Lager Glazed Early Winter Roots,2022-10-16,20:36:32,['american'],['dash'],"{'protein': 7.58, 'carbs': 44.85, 'fat': 93.19}"
Greek Spaghetti Squash Toss,2022-10-16,20:36:32,['mediterranean'],['dash'],"{'protein': 20.48, 'carbs': 60.8, 'fat': 16.18}"
Andrew Zimmern’s Hot Crab and Artichoke Dip,2022-10-16,20:36:32,['mediterranean'],['dash'],"{'protein': 108.01, 'carbs': 53.22, 'fat': 159.59}"
Cold-Poached Trout With Watercress Mayo,2022-10-16,20:36:32,['british'],['dash'],"{'protein': 74.56, 'carbs': 57.82, 'fat': 66.87}"
Baked Apple Rings with Caramel Sauce,2022-10-16,20:36:32,['american'],['dash'],"{'protein': 20.58, 'carbs': 267.05, 'fat': 13.55}"
"Pomegranate, Cranberry & Brie Bruschetta",2022-10-16,20:36:32,['american'],['dash'],"{'protein': 56.15, 'carbs': 147.49, 'fat': 58.78}"
"Lemon Herb Quinoa with Hemp Seeds, Spring Peas, and Basil",2022-10-16,20:36:32,['south american'],['dash'],"{'protein': 47.43, 'carbs': 153.89, 'fat': 59.65}"
Sticky Sesame Wings,2022-10-16,20:36:32,['chinese'],['dash'],"{'protein': 245.19, 'carbs': 56.22, 'fat': 191.61}"
Nutted Chicken-Rice Noodle Casserole,2022-10-16,20:36:32,['asian'],['dash'],"{'protein': 123.95, 'carbs': 236.09, 'fat': 189.42}"
Bbq Meatballs,2022-10-16,20:36:32,['american'],['dash'],"{'protein': 160.95, 'carbs': 291.62, 'fat': 175.4}"
Bacon and Egg Sandwiches with Caramelized Onions and Arugula,2022-10-16,20:36:32,['american'],['dash'],"{'protein': 37.52, 'carbs': 51.14, 'fat': 75.39}"
Fresh Fusilli and Prosciutto di Parma with a Pumpkin Cream Sauce,2022-10-16,20:36:32,['american'],['dash'],"{'protein': 177.51, 'carbs': 342.22, 'fat': 275.06}"
Curried Egg Salad with Mango Chutney recipes,2022-10-16,20:36:32,['indian'],['dash'],"{'protein': 32.09, 'carbs': 113.28, 'fat': 37.24}"
Creamy Bacon Cheese Grits,2022-10-16,20:36:32,['american'],['dash'],"{'protein': 131.97, 'carbs': 294.29, 'fat': 346.82}"
Barbecue Baked Onion Rings,2022-10-16,20:36:32,['american'],['dash'],"{'protein': 32.23, 'carbs': 190.67, 'fat': 33.66}"
Bordertown Beef and Bean Torta,2022-10-16,20:36:32,['mediterranean'],['dash'],"{'protein': 159.3, 'carbs': 215.68, 'fat': 180.55}"
Broccoli Shrimp Alfredo,2022-10-16,20:36:32,['italian'],['dash'],"{'protein': 182.84, 'carbs': 391.59, 'fat': 209.82}"
Old-Time Beef Stew,2022-10-16,20:36:32,['american'],['dash'],"{'protein': 200.99, 'carbs': 61.12, 'fat': 72.78}"
Collard Greens Braised in Coconut Milk,2022-10-16,20:36:32,['south american'],['dash'],"{'protein': 21.76, 'carbs': 46.18, 'fat': 52.82}"
Chicken Salad with Apples and Cranberries,2022-10-16,20:36:32,['american'],['dash'],"{'protein': 73.48, 'carbs': 192.44, 'fat': 123.08}"
Classic Potato Latkes,2022-10-16,20:36:39,['kosher'],['dash'],"{'protein': 28.31, 'carbs': 199.21, 'fat': 60.18}"
Kentucky Hot Brown Recipe,2022-10-16,20:36:39,['american'],['dash'],"{'protein': 123.28, 'carbs': 69.8, 'fat': 298.59}"
"Smoked Trout Salad With Apples, Fennel And Creamy Horseradish Dressing",2022-10-16,20:36:39,['mediterranean'],['dash'],"{'protein': 13.51, 'carbs': 56.2, 'fat': 73.46}"
Marinated Flank Steak with Blue Cheese Sauce,2022-10-16,20:36:39,['american'],['dash'],"{'protein': 131.23, 'carbs': 25.4, 'fat': 83.55}"
Crab and Avocado Mimosa recipes,2022-10-16,20:36:39,['british'],['dash'],"{'protein': 55.88, 'carbs': 47.19, 'fat': 101.47}"
Ultimate Mashed Potatoes,2022-10-16,20:36:39,['american'],['dash'],"{'protein': 75.03, 'carbs': 360.54, 'fat': 129.02}"
Garlic Chive Shrimp Fried Rice With Garlic Chips,2022-10-16,20:36:39,['chinese'],['dash'],"{'protein': 26.5, 'carbs': 95.49, 'fat': 23.71}"
Noodles For Sunday Brunch,2022-10-16,20:36:39,['asian'],['dash'],"{'protein': 15.45, 'carbs': 31.52, 'fat': 20.69}"
Turkey Re-Hash,2022-10-16,20:36:39,['american'],['dash'],"{'protein': 149.37, 'carbs': 272.83, 'fat': 91.91}"
Lamb chops with blood orange and mint compote and feta mash potatos,2022-10-16,20:36:39,['mediterranean'],['dash'],"{'protein': 55.83, 'carbs': 84.18, 'fat': 110.31}"
Kale and Feta Burrito,2022-10-16,20:36:39,['mediterranean'],['dash'],"{'protein': 53.53, 'carbs': 184.53, 'fat': 32.14}"
The last of the good pears tart,2022-10-16,20:36:39,['american'],['dash'],"{'protein': 16.87, 'carbs': 255.14, 'fat': 93.35}"
Kafta Mishwiyyeh - Lebanese Meatballs,2022-10-16,20:36:39,['nordic'],['dash'],"{'protein': 177.6, 'carbs': 22.82, 'fat': 223.44}"
Cheese and Bacon Soufflé Recipe,2022-10-16,20:36:39,['american'],['dash'],"{'protein': 124.88, 'carbs': 40.01, 'fat': 217.71}"
Cheesy Bruschetta Chicken,2022-10-16,20:36:39,['italian'],['dash'],"{'protein': 276.85, 'carbs': 23.72, 'fat': 201.23}"
Butternut Penne with Feta and Pecans,2022-10-16,20:36:39,['mediterranean'],['dash'],"{'protein': 83.87, 'carbs': 421.77, 'fat': 87.9}"
Roasted Foie Gras with Apple Onion Compote,2022-10-16,20:36:39,['mediterranean'],['dash'],"{'protein': 43.99, 'carbs': 60.12, 'fat': 161.61}"
Creamy Carrot Soup,2022-10-16,20:36:39,['french'],['dash'],"{'protein': 23.53, 'carbs': 126.72, 'fat': 32.81}"
12th Man Hot Wings,2022-10-16,20:36:46,['american'],['dash'],"{'protein': 807.03, 'carbs': 49.17, 'fat': 649.49}"
Anything-But-Clementine Clafoutis,2022-10-16,20:36:46,['french'],['dash'],"{'protein': 34.82, 'carbs': 237.19, 'fat': 100.71}"
Deluxe Redeye Gravy with Pork Shoulder Picnic,2022-10-16,20:36:46,['american'],['dash'],"{'protein': 123.97, 'carbs': 39.42, 'fat': 124.93}"
Loaded Organic Baked Potato with Broccoli and Cheese,2022-10-16,20:36:46,['italian'],['dash'],"{'protein': 59.69, 'carbs': 179.9, 'fat': 109.31}"
Tuna Melt,2022-10-16,20:36:46,['american'],['dash'],"{'protein': 101.24, 'carbs': 72.96, 'fat': 40.45}"
Grated Carrot Salad (Carottes Râpées),2022-10-16,20:36:46,['american'],['dash'],"{'protein': 9.42, 'carbs': 92.42, 'fat': 56.52}"
Hoisin pork with garlic & ginger greens,2022-10-16,20:36:46,['american'],['dash'],"{'protein': 120.25, 'carbs': 75.21, 'fat': 81.17}"
Tarragon Corn recipes,2022-10-16,20:36:46,['french'],['dash'],"{'protein': 17.31, 'carbs': 96.28, 'fat': 52.21}"
Daniel Mancini’s Pasta Fa-zool! (Fagioli),2022-10-16,20:36:46,['italian'],['dash'],"{'protein': 144.39, 'carbs': 437.36, 'fat': 65.44}"
Daisy Brand Quiche,2022-10-16,20:36:46,['french'],['dash'],"{'protein': 126.22, 'carbs': 144.57, 'fat': 288.43}"
Eat For Eight Bucks: Curried Yellow Split Pea Soup,2022-10-16,20:36:46,['american'],['dash'],"{'protein': 113.42, 'carbs': 328.21, 'fat': 41.12}"
Coronation Chicken Rolls,2022-10-16,20:36:46,['south east asian'],['dash'],"{'protein': 81.93, 'carbs': 29.04, 'fat': 855.17}"
Roasted Squash Soup with Turkey Croquettes,2022-10-16,20:36:46,['american'],['dash'],"{'protein': 146.13, 'carbs': 268.78, 'fat': 77.29}"
Pineapple Fried Rice,2022-10-16,20:36:46,['chinese'],['dash'],"{'protein': 92.1, 'carbs': 292.94, 'fat': 63.35}"
Barbecue Chicken Legs,2022-10-16,20:36:46,['mediterranean'],['dash'],"{'protein': 1017.25, 'carbs': 241.93, 'fat': 1002.07}"
Big Daddy's Sloppy Joe Burgers,2022-10-16,20:36:46,['american'],['dash'],"{'protein': 117.28, 'carbs': 164.56, 'fat': 118.84}"
Milky Way Cake,2022-10-16,20:36:46,['american'],['dash'],"{'protein': 78.91, 'carbs': 1041.58, 'fat': 401.55}"
Crab Cakes,2022-10-16,20:36:46,['mediterranean'],['dash'],"{'protein': 257.31, 'carbs': 481.08, 'fat': 424.05}"
Barbecue Lentils,2022-10-16,20:36:52,['american'],['dash'],"{'protein': 27.17, 'carbs': 132.5, 'fat': 14.97}"
Beet Reuben,2022-10-16,20:36:52,['american'],['dash'],"{'protein': 39.57, 'carbs': 57.94, 'fat': 91.25}"
Roasted Pork and Potatoes With Creamy Applesauce,2022-10-16,20:36:52,['american'],['dash'],"{'protein': 146.79, 'carbs': 161.51, 'fat': 49.88}"
Veal in Savoy Cabbage with Mushroom Sauce,2022-10-16,20:36:52,['british'],['dash'],"{'protein': 330.04, 'carbs': 184.29, 'fat': 255.12}"
Nana's Chocolate Sheet Cake,2022-10-16,20:36:52,['american'],['dash'],"{'protein': 63.37, 'carbs': 1114.02, 'fat': 122.62}"
"Broccoli, Pancetta, and Parmesan Frittata",2022-10-16,20:36:52,['italian'],['dash'],"{'protein': 73.47, 'carbs': 22.99, 'fat': 69.66}"
"Bulgur And Freekeh Pilaf With Roasted Butternut Squash, Feta And Parsley",2022-10-16,20:36:52,['mediterranean'],['dash'],"{'protein': 65.04, 'carbs': 281.37, 'fat': 94.95}"
Black Bean Jalapeno Burritos,2022-10-16,20:36:52,['mexican'],['dash'],"{'protein': 54.85, 'carbs': 258.13, 'fat': 51.91}"
Prime Angus Beef Short Ribs,2022-10-16,20:36:52,['american'],['dash'],"{'protein': 213.2, 'carbs': 146.8, 'fat': 542.99}"
"Romaine, Celery, and Parmesan Salad",2022-10-16,20:36:52,['american'],['dash'],"{'protein': 14.31, 'carbs': 7.08, 'fat': 21.01}"
Lemon Chiffon Cake Recipe,2022-10-16,20:36:52,['american'],['dash'],"{'protein': 64.76, 'carbs': 864.34, 'fat': 201.65}"
Chipotle Ranch Egg Salad Wraps,2022-10-16,20:36:52,['american'],['dash'],"{'protein': 19.88, 'carbs': 59.61, 'fat': 39.48}"
Creamy Cucumber Chive Cups,2022-10-16,20:36:52,['eastern europe'],['dash'],"{'protein': 37.79, 'carbs': 46.16, 'fat': 7.48}"
Pasta Salad with Links,2022-10-16,20:36:52,['italian'],['dash'],"{'protein': 55.65, 'carbs': 179.63, 'fat': 99.26}"
A Better Mug Cake - from the Oven,2022-10-16,20:36:52,['french'],['dash'],"{'protein': 11.86, 'carbs': 90.85, 'fat': 27.46}"
Guacamole,2022-10-16,20:36:52,['mexican'],['dash'],"{'protein': 13.3, 'carbs': 62.46, 'fat': 93.13}"
Sumac-Spiced Eggplant Schnitzel Recipe,2022-10-16,20:36:52,['central europe'],['dash'],"{'protein': 58.84, 'carbs': 252.2, 'fat': 195.33}"
Chicken And Avocado Salad,2022-10-16,20:36:59,['asian'],['dash'],"{'protein': 57.41, 'carbs': 114.18, 'fat': 235.61}"
Vegan Nachos,2022-10-16,20:36:59,['american'],['dash'],"{'protein': 119.72, 'carbs': 312.06, 'fat': 136.44}"
BBQ Chicken Tacos with Red Cabbage Slaw,2022-10-16,20:36:59,['mexican'],['dash'],"{'protein': 80.86, 'carbs': 173.4, 'fat': 13.31}"
Fresh Fennel and Red Pepper Chow-Chow,2022-10-16,20:36:59,['italian'],['dash'],"{'protein': 9.56, 'carbs': 156.79, 'fat': 73.52}"
Jarlsberg® Cheesy Corn Muffins,2022-10-16,20:36:59,['british'],['dash'],"{'protein': 86.85, 'carbs': 324.54, 'fat': 221.89}"
Creamy Clam Chowder,2022-10-16,20:36:59,['american'],['dash'],"{'protein': 106.41, 'carbs': 148.0, 'fat': 70.36}"
Buttery Apple Crumble,2022-10-16,20:36:59,['british'],['dash'],"{'protein': 49.06, 'carbs': 528.35, 'fat': 128.98}"
Sour Cream-Chicken Enchiladas,2022-10-16,20:36:59,['mexican'],['dash'],"{'protein': 434.75, 'carbs': 317.89, 'fat': 312.75}"
Garlic Cheese Bread,2022-10-16,20:36:59,['italian'],['dash'],"{'protein': 198.49, 'carbs': 177.69, 'fat': 416.73}"
Skillet Steak with Mushroom Sauce,2022-10-16,20:36:59,['american'],['dash'],"{'protein': 99.25, 'carbs': 58.82, 'fat': 61.16}"
Keto Breaded Shrimp,2022-10-16,20:36:59,['mediterranean'],['dash'],"{'protein': 152.34, 'carbs': 12.96, 'fat': 142.33}"
Hot Cocoa with Tipsy Peppermint Marshmallows,2022-10-16,20:36:59,['american'],['dash'],"{'protein': 135.35, 'carbs': 574.6, 'fat': 52.75}"
Samuel Adams OctoberFest Soft Pretzel,2022-10-16,20:36:59,['american'],['dash'],"{'protein': 59.75, 'carbs': 421.13, 'fat': 33.44}"
Garlic Cashew Chicken,2022-10-16,20:36:59,['south american'],['dash'],"{'protein': 130.32, 'carbs': 54.75, 'fat': 161.96}"
Salad With Caramelized Fennel And Apples,2022-10-16,20:36:59,['mediterranean'],['dash'],"{'protein': 23.16, 'carbs': 55.26, 'fat': 69.17}"
Grilled Salmon with Kale Sauté,2022-10-16,20:36:59,['nordic'],['dash'],"{'protein': 65.86, 'carbs': 19.13, 'fat': 42.0}"
